Latitude,Longitude,Magnitude
-12.0688067012,-76.7616295137,30.4055328369
-12.0650255643,-76.7634581948,22.6767616272
-12.0612189137,-76.7652169873,23.9008560181
-11.7483059146,-76.6493522989,26.0430507660
-11.7465039089,-76.6455146620,25.9517555237
-11.7447678430,-76.6416447394,25.7121505737
-11.7431034843,-76.6377564171,34.1172866821
-11.7415027341,-76.6338306881,37.2780952454
-11.7399708484,-76.6298803809,42.4496154785
-11.7385086378,-76.6259078315,49.6698379517
-11.7371102618,-76.6218964439,53.2748260498
-11.7357836932,-76.6178688388,47.5027809143
-11.7345286842,-76.6138257253,33.8119430542
-11.7333423407,-76.6097577068,48.5293579102
-11.7322222273,-76.6056548943,53.7763404846
-11.7311765463,-76.6015474770,47.3308715820
-11.7301998458,-76.5974146447,42.2456893921
-11.7292956709,-76.5932713959,48.5079536438
-11.7284623628,-76.5891105202,48.9674758911
-11.7277009792,-76.5849367852,46.5727157593
-11.7270119076,-76.5807540262,46.3086357117
-11.7263941949,-76.5765555929,58.5812568665
-11.7258479113,-76.5723398473,65.2938003540
-11.7253746615,-76.5681193436,63.2636184692
-11.7249743572,-76.5638942331,67.2458038330
-11.7246467508,-76.5596645436,70.0950851440
-11.7243918247,-76.5554279686,67.0134429932
-11.7242092432,-76.5511774506,57.9446449280
-11.7241001354,-76.5469396556,46.8470993042
-11.7240637603,-76.5426883234,39.3229331970
-11.7241004000,-76.5384452162,40.0334167480
-11.7242097019,-76.5342092257,43.7323036194
-11.7243926008,-76.5299567485,41.6863937378
-11.7246475271,-76.5257257802,43.7032623291
-11.7249756804,-76.5214921816,45.0150146484
-11.7253764257,-76.5172649008,42.0513191223
-11.7258494462,-76.5130485784,40.1136398315
-11.7263951123,-76.5088387766,42.4874954224
-11.7270133719,-76.5046373780,44.1298446655
-11.7277032902,-76.5004500904,41.8149948120
-11.7284648326,-76.4962770316,43.4730720520
-11.7292999401,-76.4921085723,44.5833282471
-11.7302028272,-76.4879726113,47.9508666992
-11.7311785222,-76.4838448675,43.1724128723
-11.7322256674,-76.4797323883,40.0856742859
-11.7333438931,-76.4756367788,47.7579040527
-11.7345310658,-76.4715663188,60.4757461548
-11.7357911026,-76.4675077323,66.8800964355
-11.7371171771,-76.4634828595,64.6209564209
-11.7385121308,-76.4594824204,52.1749343872
-11.7399736711,-76.4555120570,36.7589950562
-11.7415080441,-76.4515556121,29.1746406555
-11.8033340683,-76.3618536391,22.9529571533
-11.8064647255,-76.3590386472,26.3340663910
-11.9511564097,-76.2995574833,26.0130901337
-11.9553386662,-76.2993685328,28.8634567261
-11.9595234025,-76.2992537221,29.8900070190
-11.9636974708,-76.2992132634,28.8285293579
-12.1940816550,-76.6142845406,30.8212432861
-12.1928195710,-76.6183489416,49.0076065063
-12.1914821814,-76.6224076017,58.9989242554
-12.1900811676,-76.6264248871,56.7705078125
-12.1886080133,-76.6304262149,54.1369438171
-12.1870655647,-76.6344027262,50.3706741333
-12.1854530630,-76.6383557912,34.6264038086
-12.1837756693,-76.6422729718,35.5163230896
-12.1820342329,-76.6461531178,39.1315383911
-12.1802217753,-76.6500116852,41.8621063232
-12.1783437758,-76.6538363534,41.7545738220
-12.1764008714,-76.6576262055,40.3491287231
-12.1743932759,-76.6613806024,40.4867401123
-12.1723246306,-76.6650930294,41.3897399902
-12.1701918092,-76.6687697737,37.9128417969
-12.1679922337,-76.6724143227,40.6739578247
-12.1657317011,-76.6760171123,41.6478080750
-12.1634131106,-76.6795737370,39.5515251160
-12.1610298202,-76.6830945018,40.6424522400
-12.1585864784,-76.6865722296,39.2051696777
-12.1560787581,-76.6900127222,35.7906265259
-12.1535240288,-76.6933926057,34.6789703369
-12.1509070974,-76.6967325167,38.3625335693
-12.1482289550,-76.7000306064,38.3253479004
-12.1454992323,-76.7032750365,38.2835617065
-12.1427082314,-76.7064772669,40.3410987854
-12.1398732326,-76.7096177309,34.4183921814
-12.1369768885,-76.7127158330,32.2915191650
-12.1340215152,-76.7157682903,28.1670932770
-12.1310285442,-76.7187533152,22.0823402405
-12.1279736326,-76.7216954926,24.3246707916
-12.1217233439,-76.7274066207,29.5889148712
-12.1185230590,-76.7301801802,34.8075828552
-12.1152770931,-76.7328951864,33.0315551758
-12.1119897053,-76.7355485030,37.8371429443
-12.1086588213,-76.7381419239,37.5882492065
-12.1052771118,-76.7406809706,37.8739471436
-12.1018540029,-76.7431583129,37.4935379028
-12.0983817589,-76.7455793822,41.5458068848
-12.0948833540,-76.7479284629,38.4364204407
-12.0913298470,-76.7502249286,35.8060188293
-12.0877433635,-76.7524541937,40.3985671997
-12.0841236400,-76.7546169238,41.3131828308
-12.0804621023,-76.7567180473,36.9615135193
-12.0767719816,-76.7587500418,33.8787689209
-12.0730427433,-76.7607188031,23.4829597473
-12.0692814362,-76.7626204998,28.1773452759
-12.0260218824,-76.7790107723,23.5962562561
-11.8696031489,-76.7677625914,22.6679687500
-11.7473307441,-76.6498344991,23.5044727325
-11.7455205941,-76.6459795072,27.0597457886
-11.7437766483,-76.6420920959,29.7954730988
-11.7421047977,-76.6381861872,39.2753829956
-11.7404967848,-76.6342427112,42.9979553223
-11.7389580067,-76.6302745234,49.2112693787
-11.7374891505,-76.6262840222,53.8122024536
-11.7360844462,-76.6222544955,49.4295692444
-11.7347518845,-76.6182086802,45.1064147949
-11.7334912349,-76.6141472855,39.0773162842
-11.7322995329,-76.6100608743,44.7107543945
-11.7311743606,-76.6059395129,53.9030532837
-11.7301239557,-76.6018135204,50.5903167725
-11.7291428309,-76.5976620057,42.1226539612
-11.7282345667,-76.5935000258,41.8876762390
-11.7273974866,-76.5893203388,42.5631408691
-11.7266326306,-76.5851277390,42.9274673462
-11.7259404392,-76.5809260664,43.8619384766
-11.7253199769,-76.5767086482,57.0967025757
-11.7247711904,-76.5724738484,63.4946632385
-11.7242958079,-76.5682342640,61.5680046082
-11.7238936704,-76.5639900505,66.1925506592
-11.7235646365,-76.5597412370,71.8628540039
-11.7233085470,-76.5554855089,70.4538955688
-11.7231251372,-76.5512157753,61.2849426270
-11.7230155358,-76.5469588224,45.1339073181
-11.7229790021,-76.5426882706,38.6230010986
-11.7230158005,-76.5384259811,40.3812217712
-11.7231255958,-76.5341708405,42.8918037415
-11.7233093232,-76.5298991377,41.9482994080
-11.7235654128,-76.5256490421,40.5140686035
-11.7238950466,-76.5213963037,42.5938186646
-11.7242976074,-76.5171499133,42.2866287231
-11.7247727252,-76.5129145235,39.1212730408
-11.7253208767,-76.5086856923,41.1349220276
-11.7259419035,-76.5044652975,44.9860229492
-11.7266349769,-76.5002590829,42.7363395691
-11.7273999387,-76.4960671549,42.2747039795
-11.7282388359,-76.4918798439,44.0569419861
-11.7291457947,-76.4877251831,46.9007720947
-11.7301258962,-76.4835787794,42.9767608643
-11.7311777830,-76.4794477070,39.4857101440
-11.7323011029,-76.4753335934,45.8103561401
-11.7334936341,-76.4712447273,61.0430717468
-11.7347593644,-76.4671677835,62.3866500854
-11.7360914322,-76.4631247184,63.0215835571
-11.7374926611,-76.4591061759,57.1325531006
-11.7389608117,-76.4551178698,38.9562835693
-11.7405021124,-76.4511435263,30.1837234497
-11.9510987202,-76.2984573372,28.8653678894
-11.9552999011,-76.2982675460,30.3688545227
-11.9595035720,-76.2981521813,29.1718673706
-11.9636965269,-76.2981115453,27.0003318787
-12.1248859139,-76.3608331852,22.7064418793
-12.1951188885,-76.6146072675,36.1003074646
-12.1938511451,-76.6186899919,48.9948997498
-12.1925077249,-76.6227669525,52.7272911072
-12.1911003799,-76.6268023492,52.3176536560
-12.1896205937,-76.6308217069,51.9708480835
-12.1880711950,-76.6348161487,45.0879058838
-12.1864514250,-76.6387870357,34.4408874512
-12.1847664624,-76.6427218672,34.9114303589
-12.1830171919,-76.6466195106,38.3785476685
-12.1811965645,-76.6504954669,41.4322662354
-12.1793100945,-76.6543373707,43.7567977905
-12.1773584193,-76.6581443050,41.4369468689
-12.1753417877,-76.6619156217,38.3698425293
-12.1732638059,-76.6656447792,40.6796760559
-12.1711213651,-76.6693380915,37.5615386963
-12.1689118700,-76.6729990729,38.0928192139
-12.1666411525,-76.6766180966,38.1608734131
-12.1643121121,-76.6801907481,38.3185157776
-12.1619180715,-76.6837273772,38.7717323303
-12.1594637145,-76.6872207710,38.9400672913
-12.1569446962,-76.6906767669,34.2287979126
-12.1543784570,-76.6940718836,37.3432731628
-12.1517497330,-76.6974268474,40.5794143677
-12.1490595154,-76.7007398094,38.0049972534
-12.1463174879,-76.7039988414,36.8767013550
-12.1435138996,-76.7072155114,40.1509628296
-12.1406661192,-76.7103701088,35.4116668701
-12.1377567108,-76.7134821638,35.4428825378
-12.1347880261,-76.7165483755,28.5458221436
-12.1224344379,-76.7282391294,28.0791397095
-12.1192197295,-76.7310251822,33.0968818665
-12.1159591285,-76.7337524114,32.8408775330
-12.1126569289,-76.7364176630,38.8751564026
-12.1093110216,-76.7390227666,39.3703689575
-12.1059140770,-76.7415732439,38.1666183472
-12.1024755389,-76.7440617466,38.6405982971
-12.0989876453,-76.7464937062,40.7874946594
-12.0954734764,-76.7488533713,37.9724273682
-12.0919039581,-76.7511601871,33.0281944275
-12.0883013050,-76.7533994785,38.2462692261
-12.0846652796,-76.7555719289,40.2066116333
-12.0809872372,-76.7576825208,32.3453063965
-12.0772804710,-76.7597236419,28.7328681946
-12.0735344462,-76.7617012778,25.4014606476
-12.0697561853,-76.7636115252,24.8910751343
-12.0263017088,-76.7800754841,25.0126056671
-11.7501828039,-76.6579475020,26.5557041168
-11.7482370024,-76.6541501567,22.9521770477
-11.7463555551,-76.6503167050,26.7264213562
-11.7445372608,-76.6464443581,26.9270172119
-11.7427854704,-76.6425394493,36.6033096313
-11.7411061104,-76.6386159542,45.6545944214
-11.7394908348,-76.6346547313,50.1556549072
-11.7379451291,-76.6306686808,56.4402503967
-11.7364696626,-76.6266602191,60.4280433655
-11.7350586479,-76.6226125535,55.9685821533
-11.7337200753,-76.6185485281,48.2878036499
-11.7324537499,-76.6144688477,39.7111206055
-11.7312566893,-76.6103640440,53.3691902161
-11.7301264582,-76.6062241339,62.2174377441
-11.7290713117,-76.6020795751,60.3865623474
-11.7280857804,-76.5979093694,49.9822692871
-11.7271734446,-76.5937286585,41.2240867615
-11.7263325748,-76.5895301603,39.9248962402
-11.7255642818,-76.5853186914,40.3351325989
-11.7248689706,-76.5810981098,42.7551879883
-11.7242457235,-76.5768617089,56.6766471863
-11.7236944517,-76.5726078485,60.7583312988
-11.7232169719,-76.5683491812,70.4880828857
-11.7228130013,-76.5640858694,75.2068176270
-11.7224824691,-76.5598179320,73.1468124390
-11.7222252340,-76.5555430522,70.1223220825
-11.7220410134,-76.5512541014,66.7671051025
-11.7219309185,-76.5469779893,54.3116455078
-11.7218942085,-76.5426882179,40.0320358276
-11.7219311832,-76.5384067453,38.3160514832
-11.7220414720,-76.5341324545,41.7445297241
-11.7222260278,-76.5298415274,41.6867370605
-11.7224832630,-76.5255723035,40.5665016174
-11.7228143774,-76.5213004244,42.5220184326
-11.7232187537,-76.5170349222,43.3642005920
-11.7236960042,-76.5127804720,40.8753356934
-11.7242466586,-76.5085326092,40.9135780334
-11.7248704525,-76.5042932139,45.7016983032
-11.7255666457,-76.5000680723,45.2834167480
-11.7263350446,-76.4958572752,42.0846786499
-11.7271777138,-76.4916511217,43.0159339905
-11.7280887618,-76.4874777613,44.2022514343
-11.7290732699,-76.4833126933,40.9303894043
-11.7301298806,-76.4791630279,39.2003021240
-11.7312582593,-76.4750303924,47.0795936584
-11.7324561667,-76.4709231248,63.2725677490
-11.7337275905,-76.4668278371,68.9785308838
-11.7350656514,-76.4627665620,68.3964843750
-11.7364731909,-76.4587299342,61.4507141113
-11.7379479517,-76.4547236765,42.2402648926
-11.7394961977,-76.4507314435,33.7312393188
-11.7811883289,-76.3816166579,24.8121070862
-11.7839851183,-76.3784044142,24.4471454620
-11.9510410276,-76.2973572096,26.4311847687
-11.9552611317,-76.2971665416,31.2050514221
-11.9594837371,-76.2970506407,30.8129673004
-11.9636955787,-76.2970097914,28.7349758148
-12.1961561393,-76.6149300014,26.8655910492
-12.1948826835,-76.6190310359,45.8305587769
-12.1935332502,-76.6231263061,55.5526962280
-12.1921196268,-76.6271798142,54.1598205566
-12.1906331911,-76.6312172199,46.3224792480
-12.1890768422,-76.6352295833,40.1700477600
-12.1874498039,-76.6392182835,36.9241218567
-12.1857572724,-76.6431707838,35.8150672913
-12.1840001501,-76.6470859068,38.6397399902
-12.1821713527,-76.6509792612,40.9611854553
-12.1802764122,-76.6548384007,43.3137588501
-12.1783159837,-76.6586624082,41.0123023987
-12.1762902454,-76.6624506268,40.0345001221
-12.1742029799,-76.6661965328,43.4664535522
-12.1720508846,-76.6699063952,40.1082954407
-12.1698315226,-76.6735838182,39.3397293091
-12.1675506026,-76.6772190851,40.2517738342
-12.1652111123,-76.6808077634,40.5213317871
-12.1628063390,-76.6843602569,40.7140197754
-12.1603409666,-76.6878693255,38.6179389954
-12.1578106327,-76.6913408249,34.1001243591
-12.1552328834,-76.6947511659,40.6566925049
-12.1525923668,-76.6981211824,42.1864700317
-12.1498900562,-76.7014489987,36.1492538452
-12.1471357415,-76.7047226508,37.8348922729
-12.1443195657,-76.7079537423,40.2499122620
-12.1414590037,-76.7111224911,36.8073196411
-12.1385365487,-76.7142484990,40.3760070801
-12.1355545348,-76.7173284652,34.1018829346
-12.1325345880,-76.7203403869,22.3490905762
-12.1231454941,-76.7290716067,30.4498233795
-12.1199163974,-76.7318701706,32.9212036133
-12.1166411611,-76.7346096587,33.0464706421
-12.1133241675,-76.7372868631,36.8760986328
-12.1099632367,-76.7399036495,36.9657783508
-12.1065510481,-76.7424655393,37.4976196289
-12.1030970809,-76.7449652024,35.7774391174
-12.0995935464,-76.7474080702,37.7416305542
-12.0960636044,-76.7497782837,37.5767288208
-12.0924780750,-76.7520954496,33.9474143982
-12.0888592608,-76.7543447672,29.8828716278
-12.0852069070,-76.7565269559,35.0557861328
-12.0815123512,-76.7586469442,30.5317306519
-12.0777889747,-76.7606972457,26.2471885681
-12.0740261192,-76.7626837201,23.8449230194
-12.0265815356,-76.7811401982,24.3857116699
-11.7492247490,-76.6584639149,30.8816337585
-11.7472702389,-76.6546495446,31.9584808350
-11.7453803475,-76.6507989164,29.5620746613
-11.7435539267,-76.6469092146,29.2426757812
-11.7417943095,-76.6429867905,38.9530906677
-11.7401073870,-76.6390457181,49.0633277893
-11.7384849194,-76.6350667305,50.8019523621
-11.7369322509,-76.6310628354,62.4209518433
-11.7354501742,-76.6270364133,65.5436553955
-11.7340328313,-76.6229706087,61.2987632751
-11.7326882833,-76.6188883734,55.5249938965
-11.7314162820,-76.6147904121,46.3173065186
-11.7302138453,-76.6106672159,45.9560775757
-11.7290785378,-76.6065087527,56.8689613342
-11.7280186852,-76.6023456234,57.9237594604
-11.7270287297,-76.5981567356,50.0815811157
-11.7261123046,-76.5939572894,42.5574264526
-11.7252676805,-76.5897399801,39.2719230652
-11.7244959328,-76.5855096424,39.7405929565
-11.7237975195,-76.5812701474,42.7370605469
-11.7231714699,-76.5770147663,55.8546180725
-11.7226177658,-76.5727418431,61.2009010315
-11.7221381003,-76.5684640998,67.6583099365
-11.7217323496,-76.5641816831,73.9208374023
-11.7214003193,-76.5598946275,72.8590927124
-11.7211419032,-76.5556005938,70.9765014648
-11.7209568542,-76.5512924273,68.2301940918
-11.7208462659,-76.5469971567,52.7093772888
-11.7208093972,-76.5426881651,39.1586914062
-11.7208465305,-76.5383875097,39.1097030640
-11.7209573128,-76.5340940677,41.2097129822
-11.7211426970,-76.5297839152,42.1787643433
-11.7214010955,-76.5254955632,42.0344581604
-11.7217336904,-76.5212045436,40.9699172974
-11.7221398821,-76.5169199320,41.9310226440
-11.7226193183,-76.5126464237,40.0200195312
-11.7231724050,-76.5083795250,40.4494552612
-11.7237990367,-76.5041211405,44.4240608215
-11.7244983144,-76.4998770632,42.0234794617
-11.7252701503,-76.4956473972,42.3864212036
-11.7261165914,-76.4914223968,43.0484275818
-11.7270317287,-76.4872303414,41.4589462280
-11.7280206433,-76.4830466093,39.5519943237
-11.7290819955,-76.4788783464,40.0984344482
-11.7302154330,-76.4747271981,49.7704696655
-11.7314186989,-76.4706015247,67.7322692871
-11.7326958160,-76.4664878843,75.1154327393
-11.7340398701,-76.4624084172,72.7843856812
-11.7354537201,-76.4583537042,62.9126739502
-11.7369350735,-76.4543294861,44.6601943970
-11.7384902647,-76.4503193638,33.2948036194
-11.7401117973,-76.4463431894,25.3994140625
-11.7776142320,-76.3841726031,23.8259963989
-11.7803692397,-76.3808947925,27.8465099335
-11.7831785484,-76.3776681535,27.1653270721
-11.9298852587,-76.2983384141,23.7010250092
-11.9509833306,-76.2962570824,26.1110687256
-11.9552223573,-76.2960655196,29.0713768005
-11.9594638974,-76.2959491003,26.6955757141
-11.9636946262,-76.2959080375,27.4637851715
-12.1971933895,-76.6152527333,24.1383686066
-12.1959142566,-76.6193721005,37.7838287354
-12.1945587573,-76.6234856534,44.3040733337
-12.1931388026,-76.6275572642,44.1958732605
-12.1916457349,-76.6316126999,40.8508758545
-12.1900824182,-76.6356429851,37.9320907593
-12.1884481114,-76.6396495166,33.2330894470
-12.1867480286,-76.6436196589,35.7167282104
-12.1849830545,-76.6475522795,36.1996803284
-12.1831460694,-76.6514630230,38.4103469849
-12.1812426760,-76.6553393983,40.7230873108
-12.1792734941,-76.6591804972,39.1092453003
-12.1772387373,-76.6629856626,40.2063102722
-12.1751421175,-76.6667482813,43.7714157104
-12.1729804557,-76.6704747388,42.1463088989
-12.1707511386,-76.6741685675,40.1852798462
-12.1684600337,-76.6778200686,40.5462226868
-12.1661100934,-76.6814247649,40.6666831970
-12.1636945697,-76.6849931317,36.9312820435
-12.1612181996,-76.6885178664,36.7130813599
-12.1586765499,-76.6920048692,37.5388336182
-12.1560872905,-76.6954304345,37.7895393372
-12.1534349635,-76.6988155038,37.9192581177
-12.1507205952,-76.7021581745,33.2289123535
-12.1479539755,-76.7054464466,37.3224906921
-12.1451252299,-76.7086919597,39.2839126587
-12.1422518860,-76.7118748599,36.3853302002
-12.1393163844,-76.7150148386,40.2863159180
-12.1363210413,-76.7181085413,35.0139541626
-12.1332876064,-76.7211339115,22.4076499939
-12.1238565830,-76.7299041243,31.1290683746
-12.1206130275,-76.7327151454,36.7539482117
-12.1173231557,-76.7354668385,35.4397888184
-12.1139913327,-76.7381559958,37.6143875122
-12.1106154049,-76.7407844469,38.0046119690
-12.1071879811,-76.7433577851,41.0541915894
-12.1037185846,-76.7458685906,39.8042755127
-12.1001994003,-76.7483223665,39.6794662476
-12.0966536941,-76.7507031643,35.7899894714
-12.0930521446,-76.7530306443,33.6089286804
-12.0894171694,-76.7552900060,29.6921520233
-12.0857485136,-76.7574819329,33.3394317627
-12.0820374706,-76.7596114252,30.0119476318
-12.0782974661,-76.7616708531,26.0115776062
-12.0745178240,-76.7636662020,22.4477996826
-11.7523975414,-76.6665510464,27.9099349976
-11.7502982541,-76.6627814684,29.6419448853
-11.7482667637,-76.6589802885,29.6813201904
-11.7463035098,-76.6551489022,29.7119216919
-11.7444052097,-76.6512810975,28.0533485413
-11.7425706094,-76.6473740499,30.9750556946
-11.7408031125,-76.6434341374,43.0783767700
-11.7391086983,-76.6394754788,53.2265396118
-11.7374789505,-76.6354787536,57.1147918701
-11.7359193897,-76.6314569871,60.5307846069
-11.7344307028,-76.6274125957,65.1765213013
-11.7330070495,-76.6233286614,63.7226409912
-11.7316564908,-76.6192282073,53.7492828369
-11.7303788137,-76.6151119695,48.4710121155
-11.7291710186,-76.6109703766,46.1002769470
-11.7280306523,-76.6067933648,54.6008224487
-11.7269660582,-76.6026116651,57.0351028442
-11.7259716963,-76.5984040910,57.1004180908
-11.7250511820,-76.5941859140,47.6020545959
-11.7242027860,-76.5899497939,38.1173210144
-11.7234276013,-76.5857005873,38.4157829285
-11.7227260682,-76.5814421836,41.4117431641
-11.7220972161,-76.5771678202,47.5375747681
-11.7215410268,-76.5728758433,61.6099090576
-11.7210592463,-76.5685790153,69.3486862183
-11.7206516802,-76.5642774982,70.7488250732
-11.7203182046,-76.5599713191,70.6921539307
-11.7200586430,-76.5556581328,68.1554946899
-11.7198727656,-76.5513307511,62.4269485474
-11.7197616837,-76.5470163228,57.5332603455
-11.7197246564,-76.5426881123,42.2188949585
-11.7197619483,-76.5383682754,40.9038162231
-11.7198732419,-76.5340556840,41.2030487061
-11.7200594544,-76.5297263069,43.1585693359
-11.7203189809,-76.5254188292,41.8515205383
-11.7206530563,-76.5211086703,39.7191925049
-11.7210610635,-76.5168049472,43.4789848328
-11.7215425970,-76.5125123743,40.0165901184
-11.7220981688,-76.5082264442,40.4702186584
-11.7227275501,-76.5039490640,43.5031471252
-11.7234299828,-76.4996860555,40.5873718262
-11.7242052734,-76.4954375298,40.7641296387
-11.7250554864,-76.4911936826,41.9630737305
-11.7259746953,-76.4869829233,40.9102478027
-11.7269680341,-76.4827805317,39.5805168152
-11.7280341277,-76.4785936761,40.8216781616
-11.7291726063,-76.4744240106,48.7919921875
-11.7303812306,-76.4702799359,66.6543731689
-11.7316640764,-76.4661479430,74.5873336792
-11.7330141236,-76.4620502750,73.8176040649
-11.7344342664,-76.4579774770,65.4555358887
-11.7359222299,-76.4539353076,48.0439605713
-11.7374843663,-76.4499072959,34.6338005066
-11.7391131261,-76.4459133749,29.3670921326
-11.7795501486,-76.3801729493,23.3617801666
-11.8036159492,-76.3557164156,22.8025932312
-11.9509256282,-76.2951569378,28.4357166290
-11.9551835793,-76.2949645337,31.7025680542
-11.9594440538,-76.2948475601,27.9961986542
-11.9636936693,-76.2948063195,29.8471240997
-12.1969457940,-76.6197131498,33.4158325195
-12.1955842815,-76.6238450036,41.1059875488
-12.1941580130,-76.6279347349,41.4602241516
-12.1926583134,-76.6320082099,37.7004699707
-12.1910880464,-76.6360564169,37.2455062866
-12.1894464712,-76.6400807618,34.2446823120
-12.1877388194,-76.6440685732,35.8837432861
-12.1859659934,-76.6480186736,38.5136337280
-12.1841208382,-76.6519468154,40.5881767273
-12.1822089918,-76.6558404265,39.5376739502
-12.1802310212,-76.6596985989,38.2994117737
-12.1781872281,-76.6635206843,41.7769012451
-12.1760812893,-76.6673000426,43.8452987671
-12.1739099904,-76.6710430504,39.5053939819
-12.1716707709,-76.6747533118,40.3079490662
-12.1693694633,-76.6784210473,41.4631538391
-12.1670090730,-76.6820417795,40.7165107727
-12.1645828165,-76.6856260108,37.3584175110
-12.1620954133,-76.6891664115,39.0421981812
-12.1595424654,-76.6926689179,37.7274284363
-12.1569416959,-76.6961097075,34.2134361267
-12.1542775760,-76.6995098297,35.7620010376
-12.1515511324,-76.7028673547,35.6984252930
-12.1487722077,-76.7061702469,37.7772903442
-12.1459308743,-76.7094301995,38.1631278992
-12.1430447663,-76.7126272331,33.7744979858
-12.1400962003,-76.7157811648,36.6157608032
-12.1370875455,-76.7188886220,31.8742294312
-12.1245676518,-76.7307366283,26.7233238220
-12.1213096725,-76.7335601426,34.7207031250
-12.1180051830,-76.7363240766,34.1009292603
-12.1146585481,-76.7390251687,38.1390457153
-12.1112676055,-76.7416653204,39.9901351929
-12.1078249376,-76.7442500890,39.4038696289
-12.1043401117,-76.7467720368,41.8151321411
-12.1008052776,-76.7492367028,42.3213157654
-12.0972438071,-76.7516280848,35.7607116699
-12.0936262462,-76.7539659147,31.7337417603
-12.0899751099,-76.7562353025,25.7929992676
-12.0862901344,-76.7584369496,28.8711643219
-12.0825625866,-76.7605758920,28.8110618591
-12.0788059452,-76.7626444642,22.5086746216
-11.7536262555,-76.6708409261,22.4626312256
-11.7514578361,-76.6671010745,25.0375156403
-11.7493492231,-76.6633147566,30.6626586914
-11.7473087068,-76.6594966853,29.8597488403
-11.7453367621,-76.6556482831,33.2764320374
-11.7434300181,-76.6517632932,38.4942359924
-11.7415872912,-76.6478388820,37.3448181152
-11.7398119500,-76.6438814723,43.9905929565
-11.7381099912,-76.6399052365,53.8982315063
-11.7364730338,-76.6358907557,56.0967941284
-11.7349065279,-76.6318511269,60.5227050781
-11.7334112309,-76.6277887754,63.0424880981
-11.7319812496,-76.6236867024,60.3485946655
-11.7306246978,-76.6195680476,63.2598190308
-11.7293413450,-76.6154335201,53.1351013184
-11.7281281915,-76.6112735394,43.2853012085
-11.7269827665,-76.6070779793,48.9428176880
-11.7259134487,-76.6028777049,54.3776397705
-11.7249146626,-76.5986514490,60.8557014465
-11.7239900591,-76.5944145414,54.4262466431
-11.7231378912,-76.5901596060,40.5647544861
-11.7223592695,-76.5858915309,38.7845382690
-11.7216546167,-76.5816142185,39.7918739319
-11.7210229798,-76.5773208752,42.5062446594
-11.7204643230,-76.5730098358,58.7567672729
-11.7199804099,-76.5686939298,68.7130432129
-11.7195710283,-76.5643733127,73.5828323364
-11.7192360546,-76.5600480123,74.5553970337
-11.7189753296,-76.5557156736,67.2531661987
-11.7187886415,-76.5513690758,55.6465911865
-11.7186770662,-76.5470354893,56.7992935181
-11.7186398626,-76.5426880595,47.3382148743
-11.7186773308,-76.5383490403,36.9050445557
-11.7187891002,-76.5340172990,39.1828727722
-11.7189761411,-76.5296686978,44.1550903320
-11.7192368309,-76.5253420912,42.6775894165
-11.7195723868,-76.5210127932,40.7707939148
-11.7199822270,-76.5166899611,41.8531417847
-11.7204659108,-76.5123783258,38.4330520630
-11.7210239326,-76.5080733669,40.6375083923
-11.7216561339,-76.5037769933,43.7346115112
-11.7223616687,-76.4994950539,40.9767417908
-11.7231403962,-76.4952276594,40.5996932983
-11.7239943811,-76.4909649657,41.9130477905
-11.7249176792,-76.4867355116,40.9110412598
-11.7259154245,-76.4825144562,39.2728767395
-11.7269862418,-76.4783090078,40.6913070679
-11.7281297792,-76.4741208254,53.5672454834
-11.7293437795,-76.4699583450,60.5929527283
-11.7306323187,-76.4658080043,65.6696548462
-11.7319883589,-76.4616921444,66.1078414917
-11.7334148121,-76.4576012526,60.2184295654
-11.7349093858,-76.4535411230,48.2635955811
-11.7364784496,-76.4494952311,36.4744453430
-11.7381144543,-76.4454835724,28.5699844360
-11.7759514684,-76.3827581575,28.5140514374
-11.7787310556,-76.3794510925,32.4945755005
-11.7815654380,-76.3761956451,28.0789146423
-11.8029037533,-76.3548858908,23.4357204437
-11.9508679237,-76.2940568294,26.7287445068
-11.9551447963,-76.2938635302,31.7528038025
-11.9594242060,-76.2937460200,29.6971588135
-11.9636927081,-76.2937045835,29.5942611694
-12.1979773661,-76.6200542197,30.0062789917
-12.1966098228,-76.6242043654,36.0142669678
-12.1951772582,-76.6283122086,36.9663772583
-12.1936709089,-76.6324037229,37.8851966858
-12.1920936916,-76.6364698609,38.2541046143
-12.1904448478,-76.6405120283,32.5438766479
-12.1887296269,-76.6445174908,37.7240409851
-12.1869489490,-76.6484850801,41.7777519226
-12.1850956413,-76.6524306113,43.4317512512
-12.1831753066,-76.6563414674,44.4204063416
-12.1811885648,-76.6602167132,41.7848281860
-12.1791357177,-76.6640557188,38.5673103333
-12.1770204599,-76.6678518079,42.1768417358
-12.1748395414,-76.6716113930,39.0329360962
-12.1725904196,-76.6753380871,39.4491043091
-12.1702789270,-76.6790220570,38.8906173706
-12.1679080865,-76.6826588162,42.4210662842
-12.1654710795,-76.6862589120,37.6934394836
-12.1629726607,-76.6898149878,37.9488067627
-12.1604084145,-76.6933330067,35.5006599426
-12.1577961172,-76.6967890207,33.0756530762
-12.1551202221,-76.7002041778,35.4313659668
-12.1523817029,-76.7035765752,39.0896072388
-12.1495904555,-76.7068940875,38.0552482605
-12.1467365521,-76.7101684617,36.6517791748
-12.1438376622,-76.7133796467,36.8852615356
-12.1408760316,-76.7165475313,36.8506927490
-12.1378540651,-76.7196687430,26.5908317566
